project,clock_name,modality,cell_type,feature,coefficient,importance,rank,model_type
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_412432,-0.0931486075459212,,185,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_412565,-0.0922537834677077,,196,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_41850,-0.0925562186969371,,193,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_420197,-0.2054256854080668,,2,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_421150,-0.1319869725330178,,38,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_422210,0.1175106735641901,,61,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_422244,0.1010820477136351,,129,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_422730,0.1302853615682282,,42,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_423824,0.1067671328189562,,97,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_423914,-0.114801535914286,,68,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_424475,-0.0934859227286865,,180,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_428491,0.1022524833371261,,121,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_429446,-0.1001055644364173,,133,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_430025,-0.1074661211817068,,94,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_43403,0.0929633638809841,,186,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_436538,0.1383029201680541,,28,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_436541,0.1652087400683808,,9,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_436542,0.1584876061905815,,14,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_439537,0.1376118329154347,,30,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_439751,0.1049511052489407,,107,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_447418,-0.0940725298183998,,173,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_447963,0.33536372936346,,0,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_447964,0.1737549362200089,,8,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_448192,0.1126233472892993,,72,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_45433,-0.1171067633388667,,63,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_457546,-0.1362348500598735,,34,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_460990,0.0942350935089122,,169,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_461877,0.094222602766495,,170,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_464229,0.0986579168969738,,142,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_465798,-0.1146504952030179,,69,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_474081,-0.1486678211572729,,17,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_474654,-0.1173437980206968,,62,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_477313,-0.0922302009624186,,197,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_482453,-0.1124754735351291,,74,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_482460,0.131568304781335,,40,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_484105,0.0958615036632688,,157,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_490925,-0.0933211422676828,,182,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_490977,-0.1260131641183138,,45,RidgeCV
pfc_to_perturbation,gse294103_sirt6_peaks_ridge_clock,ATAC,All cells,pfc_peak_499280,0.1595839003401486,,11,RidgeCV
