project,clock_name,modality,cell_type,feature,coefficient,importance,rank,model_type
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_156374,-0.009796134252394,,30,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_156375,-0.0080980873578917,,82,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_159309,0.0072315471079579,,160,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_159915,-0.0075390607202116,,127,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_159985,-0.0089168125469077,,47,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_161450,0.0080573858259291,,90,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_161451,0.0080573858259291,,89,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_161456,0.0078965573874447,,100,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_167183,0.0080115791171584,,94,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_175959,-0.0077534849686472,,108,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_177162,0.0072281347170709,,162,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_177163,0.0072281347170709,,163,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_177311,0.0113804846105,,12,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_177312,0.0076935730912146,,110,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_179839,0.0090995558294687,,41,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_182877,0.0070617673741903,,193,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_182878,0.0105781730680914,,20,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_186426,-0.0104362869082947,,21,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_187810,-0.0104123118860928,,22,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_187811,-0.0108923976845382,,14,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_187812,-0.0108557928380425,,16,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_187813,-0.00988113046443,,29,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_190835,-0.0076263488555861,,119,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_192062,-0.0089441429947137,,46,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_197068,-0.0090612181961546,,42,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_199572,-0.0129710264007819,,2,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_199573,-0.008255883854045,,70,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_199578,-0.0077246130832068,,109,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_200676,-0.0073705434770687,,143,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_201184,0.0071154011768891,,177,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_203412,-0.0080557878134047,,91,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_203413,-0.0080557878134047,,92,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_20419,0.0071028461621308,,180,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_204785,-0.0076663167915576,,113,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_206894,0.0111400253719085,,13,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_207726,-0.010603908131208,,19,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_207727,-0.0092054703239893,,38,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_21599,0.0076065668249537,,120,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_21609,0.0070905178580572,,182,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_219944,-0.0078737294985146,,103,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_221292,0.0085581745471544,,58,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_221374,-0.0071659280981916,,172,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_238614,-0.0075423280461682,,126,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_240297,-0.0075359904803518,,128,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_24306,-0.0078137481308569,,106,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_247898,-0.0080747074880476,,87,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_25101,-0.0082270269339749,,74,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_25102,-0.0080852917088855,,85,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_251589,0.0082298354644892,,73,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_251590,0.0082298354644892,,72,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_251594,0.0073244720320012,,149,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_251595,0.0071116188505889,,178,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_251599,0.0070489958965347,,195,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_252852,0.0084731997586347,,60,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_258247,-0.0075826102684756,,123,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_260137,0.00704331315832,,196,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_260697,0.008846737217976,,48,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_260745,-0.0071970187569436,,166,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_265573,-0.0070336963373208,,197,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_272043,0.0070776055452941,,186,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_282349,-0.0089962481589562,,43,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_284535,-0.007856863944913,,104,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_287200,-0.013918537771016,,0,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_287201,-0.0100090465877016,,28,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_287202,-0.0100090465877016,,27,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_287782,-0.0079012776206853,,99,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_287783,-0.0079012776206853,,98,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_288512,-0.0091417179681781,,40,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_29520,0.0081724902992602,,79,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_295709,-0.007021153162112,,199,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_299873,0.0091492209359305,,39,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_299889,0.0074078980114532,,140,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_300401,-0.0075566502616135,,124,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_300731,-0.0083156594174824,,68,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_307673,-0.0120603891615346,,3,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_307674,-0.0103431964819326,,24,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_307676,-0.007445544979577,,139,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_308305,-0.0072455856974318,,159,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_308355,0.0103345136441853,,25,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_31375,0.0084399994232074,,62,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_31376,0.0086145701920708,,53,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_315052,-0.0081944547224466,,77,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_31914,0.0073666912725172,,144,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_31915,0.0073666912725172,,145,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_31919,0.0097012989875852,,31,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_321237,0.0085081428434677,,59,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_327495,0.0079980512935126,,96,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_330026,0.0076386885218296,,117,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_330027,0.0076386885218296,,118,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_330715,-0.0080065809719917,,95,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_334047,-0.0070699365934009,,188,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_334048,-0.0086138138845532,,54,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_334257,0.0080485637440681,,93,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_334969,0.0079876433451197,,97,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_33620,0.0083740615811072,,64,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_340377,0.0072143667882433,,165,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_340388,0.0080926563796782,,84,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_343313,0.0074726511284438,,136,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_346517,0.0096090569223599,,32,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_346518,0.0100750160370557,,26,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_350805,0.0071177562233989,,176,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_352145,0.008175571517842,,78,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_356858,0.0071706693539745,,171,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_359907,-0.0073630194546177,,146,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_361109,-0.007054499276078,,194,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_36387,-0.0080727098843218,,88,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_36427,-0.0085940908880471,,55,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_367507,0.0074674739847867,,137,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_368711,0.0070665821646326,,189,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_36938,-0.0072872277717017,,153,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_36939,-0.0087191607277937,,51,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_372753,-0.0076031114314796,,121,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_373368,-0.0081979123151721,,75,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_373369,-0.0081979123151721,,76,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_374826,-0.007182772737906,,168,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_378050,-0.0076499015817677,,115,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_378051,-0.0076499015817677,,114,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_378052,-0.0082463417696235,,71,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_378053,-0.0075538373181861,,125,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_382595,-0.0080799015754386,,86,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_383035,0.0070654289921017,,190,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_383036,0.0070654289921017,,191,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_388072,-0.0104103276021905,,23,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_393598,0.007081021358206,,184,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_393599,0.007081021358206,,185,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_394018,-0.0071725976084151,,170,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_395811,-0.0095829464595755,,33,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_397419,-0.0084665103138781,,61,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_39760,-0.010656550050058,,18,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_406547,0.0092327164373578,,37,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_407440,0.0081098019344452,,80,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_416054,-0.0072288333599222,,161,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_416213,0.0080936274979654,,83,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_419740,0.0072539815300502,,158,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_419741,0.0072539815300502,,157,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_42067,0.0075342601380638,,129,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_421529,0.0071787335962791,,169,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_422130,0.009468238798975,,34,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_424680,0.0070307416740759,,198,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_425812,-0.0075075337824844,,131,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_427236,-0.0071331492578989,,175,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_429751,-0.0071100841401708,,179,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_429755,-0.008429026537644,,63,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_435049,0.0087655726511513,,49,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_435888,-0.0074787683543846,,134,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_43895,0.0074052474819544,,141,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_47100,0.008303893901112,,69,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_47101,0.0085894052574473,,56,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_49,-0.0073342732530654,,148,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_49122,0.0077967142795399,,107,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_51,-0.0093816696929932,,36,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_65269,0.0071028222056362,,181,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_6739,-0.0078155108892159,,105,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_68902,-0.008563969524922,,57,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_68997,0.0076426941543415,,116,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_70471,0.0072583725872346,,154,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_71503,0.0087575145981531,,50,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_73682,-0.0071373285901195,,174,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_74760,0.0075870385732018,,122,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_78008,-0.0094627813677237,,35,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_78747,0.0073729604163269,,142,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_8172,0.0072916162047125,,151,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_8173,0.0072916162047125,,152,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_87140,-0.0071849034373203,,167,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_90476,0.0076703046692661,,112,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Astro,feat_90477,0.0076703046692661,,111,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_100419,-0.0079082146030574,,97,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_101514,-0.0078284397464892,,106,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_102589,-0.0079650288133076,,92,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_102882,-0.0071871213376145,,186,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_103483,-0.0073969591254964,,145,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_105473,-0.0077386656028309,,124,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_105809,-0.007800096044096,,110,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_108122,-0.0086786274522633,,50,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_108123,-0.0086786274522633,,49,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_108263,-0.0101954986715883,,11,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_110600,-0.0094337493415031,,25,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_113246,-0.0089649819297336,,40,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_115414,-0.0073620257298931,,153,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_117210,-0.0077699647147287,,116,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_120390,-0.0094884972578627,,23,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_121604,-0.007825386739871,,107,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_121785,-0.0079857834517758,,91,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_121786,-0.00856646643802,,53,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_121791,-0.0090118512636253,,34,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_121801,-0.0071672384207179,,188,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_123585,0.0076803239756093,,128,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_126302,0.0090547104836602,,32,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_126303,0.0090547104836602,,31,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_126544,0.0081224512923192,,77,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_131103,-0.0077945689064973,,112,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_132116,-0.0085511778256818,,54,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_135503,-0.0072841399246755,,164,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_136271,-0.0074051397131024,,142,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_138916,-0.0081148916355143,,78,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_139926,-0.0098652326669388,,17,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_139945,-0.008250806101633,,70,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_147617,-0.0074022306142229,,143,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_148847,-0.0097333476765032,,19,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_149271,-0.0077743036206703,,115,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_151426,-0.0106962678374111,,5,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_154597,-0.0074089879919327,,141,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_156375,-0.0075594385142289,,136,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_156377,-0.0091992041082665,,30,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_156378,-0.008880932076115,,42,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_156379,-0.008880932076115,,41,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_156384,-0.0095377985168409,,22,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_156452,-0.0114043529962807,,1,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_156453,-0.0073087846860689,,158,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_156502,-0.0108276803189785,,3,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_167905,-0.0102849687187327,,10,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_16964,-0.0077613095915143,,118,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_172987,-0.0081366877302642,,73,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_181437,-0.0078353508687854,,105,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_184290,-0.0072570021841862,,169,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_186258,-0.007283366288382,,165,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_187979,-0.0074738881118973,,138,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_188403,-0.0084454034450766,,56,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_189523,-0.0081236042836026,,76,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_194160,-0.0111108385718714,,2,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_196125,0.0083032154774842,,62,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_19930,-0.0077553218370307,,120,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_201888,-0.0101657847071708,,13,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_205369,-0.009631974984914,,20,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_21133,0.0107357056843744,,4,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_213564,-0.0081105466915955,,80,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_217750,-0.0097681716183777,,18,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_219379,-0.0096160257547353,,21,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_22208,0.0071996977493816,,182,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_22209,0.0071996977493816,,181,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_22543,-0.0072756313768581,,168,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_226285,0.0072356674071393,,176,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_227260,-0.0078520721395503,,102,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_227675,0.0078527395911666,,101,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_229218,0.008127133907133,,75,RidgeCV
atac_processing_techniques,igvf_pfc_train_MTG,ATAC,Excitatory,feat_232339,-0.0080297701797081,,87,RidgeCV
